mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.7750484943389893,0.022664276221329695,0.015416145324707031,0.005725659752126199,0.6629794526009424,3.202410475655483,0.35846327089462876,3,4,451,1.9617655109142076,852.4186115916832,0.4578148189787701,"{'colsample_bytree': 0.6629794526009424, 'gamma': 3.202410475655483, 'learning_rate': 0.35846327089462876, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 451, 'reg_alpha': 1.9617655109142076, 'reg_lambda': 852.4186115916832, 'subsample': 0.4578148189787701}",0.9285981110113566,0.9290189067062016,0.8686171182937608,0.8901788373902724,0.9330037133261682,0.9124241736283473,0.712314326840666,0.8716856943535737,0.9058996601482663,0.8999832147755581,0.8851723756474172,0.06152132006744177,12
1.2811805963516236,0.02327878323403492,0.010736536979675294,0.0027694637372439337,0.75887567526374,9.37710105907328,0.3410881573492476,9,1,250,6.414479738275658,656.6275194760658,0.30569501961756973,"{'colsample_bytree': 0.75887567526374, 'gamma': 9.37710105907328, 'learning_rate': 0.3410881573492476, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 250, 'reg_alpha': 6.414479738275658, 'reg_lambda': 656.6275194760658, 'subsample': 0.30569501961756973}",0.9178443676929472,0.9314042145740686,0.8422378131412205,0.878865411135822,0.9335391249924442,0.9103639818933144,0.7187525287669896,0.8673757513016372,0.9036297450799348,0.9077987854853202,0.8811811724063698,0.06063627055680663,28
0.48759734630584717,0.010417818565343325,0.011491870880126953,0.00185680372628053,0.587477463547968,10.821683433294355,0.263151586722797,1,2,484,1.9310276780589921,817.7726063626613,0.9103762514469974,"{'colsample_bytree': 0.587477463547968, 'gamma': 10.821683433294355, 'learning_rate': 0.263151586722797, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 484, 'reg_alpha': 1.9310276780589921, 'reg_lambda': 817.7726063626613, 'subsample': 0.9103762514469974}",0.8832957862790328,0.8804659890343431,0.8051526702405747,0.886894341854399,0.8851926696191199,0.891565560787766,0.5853894718669291,0.8262901476220372,0.8764444293510634,0.8765396275380364,0.8397230694193301,0.08905272399445797,44
0.4505167484283447,0.010023056739676402,0.008409786224365234,0.001883170788409925,0.816550728636634,4.390297910487007,0.18111269156020385,3,4,251,5.045081271221901,810.2160790087678,0.8658356038907614,"{'colsample_bytree': 0.816550728636634, 'gamma': 4.390297910487007, 'learning_rate': 0.18111269156020385, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 251, 'reg_alpha': 5.045081271221901, 'reg_lambda': 810.2160790087678, 'subsample': 0.8658356038907614}",0.9283048127400766,0.9288350061385222,0.8678138587777166,0.892084638213763,0.931035316987669,0.9152852883541838,0.7144817574007942,0.8883032516782078,0.9093306354893307,0.9055713891549311,0.8881045954935194,0.06097948711924891,3
0.3786461353302002,0.006488525416630406,0.008111691474914551,0.0021283686446728115,0.9678174971104738,8.853406511139436,0.337804244809972,3,4,198,10.736638367553173,327.1367797899726,0.3748274743099541,"{'colsample_bytree': 0.9678174971104738, 'gamma': 8.853406511139436, 'learning_rate': 0.337804244809972, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 198, 'reg_alpha': 10.736638367553173, 'reg_lambda': 327.1367797899726, 'subsample': 0.3748274743099541}",0.9285770565424012,0.9276598553713669,0.8704049857056912,0.8927503028907906,0.9312087765522344,0.9123401388585364,0.7103808997724204,0.86951427612774,0.9082347498660877,0.905193295314699,0.8856264337001967,0.06208862647131944,9
0.3832726240158081,0.014229295234438529,0.007332658767700196,0.002721664754126942,0.7428068767931133,5.4842414298624735,0.49728415667930215,4,1,167,3.3724908749680007,360.3197585274142,0.7718422646062217,"{'colsample_bytree': 0.7428068767931133, 'gamma': 5.4842414298624735, 'learning_rate': 0.49728415667930215, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 167, 'reg_alpha': 3.3724908749680007, 'reg_lambda': 360.3197585274142, 'subsample': 0.7718422646062217}",0.9285423590809166,0.9296366122091401,0.8661182501182876,0.8847895600132545,0.9351201593768734,0.9098926789041795,0.7129391828413083,0.8464423948543258,0.9027213545649877,0.8991125521465059,0.8815315104109779,0.06233869170724931,26
0.4612927198410034,0.008665073049426483,0.010347199440002442,0.001982646870620528,0.8248164495236073,9.49223410494178,0.3322303172271682,1,4,470,7.3633261818589535,300.3694548844673,0.6308837628044894,"{'colsample_bytree': 0.8248164495236073, 'gamma': 9.49223410494178, 'learning_rate': 0.3322303172271682, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 470, 'reg_alpha': 7.3633261818589535, 'reg_lambda': 300.3694548844673, 'subsample': 0.6308837628044894}",0.8855330536166132,0.881075716547105,0.8083532682796144,0.8868577921210474,0.8828398872785864,0.8927187463607924,0.587795891125458,0.8255787532327216,0.8786688333647487,0.8771751223245146,0.8406597064251203,0.08846466248843819,42
0.5218278169631958,0.01005445818818323,0.009501910209655762,0.0014607524969966756,0.9894464291375045,5.8674215295945515,0.45398840598209145,2,1,385,7.451033620305648,635.1392477304797,0.8777508085647128,"{'colsample_bytree': 0.9894464291375045, 'gamma': 5.8674215295945515, 'learning_rate': 0.45398840598209145, 'max_depth': 2, 'min_child_weight': 1, 'n_estimators': 385, 'reg_alpha': 7.451033620305648, 'reg_lambda': 635.1392477304797, 'subsample': 0.8777508085647128}",0.9307490707777344,0.9265095152707168,0.8695731915181681,0.8923082279177643,0.9318332419475004,0.9116694125599583,0.709326929660184,0.87039558476181,0.9056662774031163,0.900980335541018,0.8849011787357972,0.06226452372276401,14
0.16812465190887452,0.0062325227492749545,0.00622565746307373,0.002387065166909772,0.6150926341207776,5.991933798847523,0.2902820576124997,1,4,116,10.94550510797341,475.95561119275436,0.3516043076170827,"{'colsample_bytree': 0.6150926341207776, 'gamma': 5.991933798847523, 'learning_rate': 0.2902820576124997, 'max_depth': 1, 'min_child_weight': 4, 'n_estimators': 116, 'reg_alpha': 10.94550510797341, 'reg_lambda': 475.95561119275436, 'subsample': 0.3516043076170827}",0.8856454171893972,0.8788188386275162,0.7970781937093477,0.8851458835149869,0.8888096237882036,0.8867869819371007,0.5656150357811918,0.827737396291916,0.8710741689900192,0.8674624901576646,0.8354174029987345,0.094334251510197,48
0.3104484796524048,0.00786105077531787,0.008826279640197754,0.0026340958203135145,0.9417470111331294,8.47718773897414,0.47700520504173705,1,2,280,6.722924691708383,884.2652669728366,0.1678116304055154,"{'colsample_bytree': 0.9417470111331294, 'gamma': 8.47718773897414, 'learning_rate': 0.47700520504173705, 'max_depth': 1, 'min_child_weight': 2, 'n_estimators': 280, 'reg_alpha': 6.722924691708383, 'reg_lambda': 884.2652669728366, 'subsample': 0.1678116304055154}",0.8867124921223498,0.8820303580664959,0.8072354948472945,0.8857585936871964,0.8840742893386702,0.892280151681533,0.5929634630742646,0.8270858458861214,0.8775633477203741,0.8811710619201918,0.8416875098344491,0.08721418310348641,41
0.24058449268341064,0.005906281746228271,0.005536484718322754,0.0021439566445364015,0.652848509643591,2.9091103115034604,0.14155267987617684,3,4,117,6.568012624583502,848.9238193286247,0.7264268170074757,"{'colsample_bytree': 0.652848509643591, 'gamma': 2.9091103115034604, 'learning_rate': 0.14155267987617684, 'max_depth': 3, 'min_child_weight': 4, 'n_estimators': 117, 'reg_alpha': 6.568012624583502, 'reg_lambda': 848.9238193286247, 'subsample': 0.7264268170074757}",0.9339102272386728,0.9272014961703049,0.8585531373253668,0.8931715679259514,0.9199943781819928,0.9089358535827969,0.6917172486284207,0.8839857203179268,0.9038923188505799,0.8987735743710171,0.8820135522593031,0.06674849239406058,24
0.7493809461593628,0.0173327021955485,0.009235358238220215,0.002147869784544027,0.7850305850446825,1.9717649377076854,0.31135354108259317,6,3,226,6.183296523637368,801.8984575423643,0.766691755978784,"{'colsample_bytree': 0.7850305850446825, 'gamma': 1.9717649377076854, 'learning_rate': 0.31135354108259317, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 226, 'reg_alpha': 6.183296523637368, 'reg_lambda': 801.8984575423643, 'subsample': 0.766691755978784}",0.9238409886190732,0.9325731608523993,0.8493500278482053,0.8838269514483519,0.9327836959161847,0.9124507775494206,0.7205999541856127,0.8502245885995053,0.9060555890066242,0.9086129769407746,0.8820318710966152,0.06101677497999898,23
1.6930967807769775,0.013348653100564488,0.014733552932739258,0.00401551950194609,0.848507870497634,8.024840839871093,0.18615066409768002,7,2,454,3.5620694359445806,589.2109686925444,0.17343476236021632,"{'colsample_bytree': 0.848507870497634, 'gamma': 8.024840839871093, 'learning_rate': 0.18615066409768002, 'max_depth': 7, 'min_child_weight': 2, 'n_estimators': 454, 'reg_alpha': 3.5620694359445806, 'reg_lambda': 589.2109686925444, 'subsample': 0.17343476236021632}",0.9229646980638248,0.9319661937003938,0.8536629248230053,0.8859215367338463,0.9342160234081672,0.9137335623675302,0.7192897639233627,0.861551292732989,0.9056872425706106,0.9082774806570618,0.8837270718980793,0.06069692050778206,19
2.011176061630249,0.025871347328461355,0.017539548873901366,0.0029144504224726197,0.5025924313869934,7.27894414948636,0.1051942372209007,8,4,499,1.5076853103939694,809.2937191605279,0.12485509468633424,"{'colsample_bytree': 0.5025924313869934, 'gamma': 7.27894414948636, 'learning_rate': 0.1051942372209007, 'max_depth': 8, 'min_child_weight': 4, 'n_estimators': 499, 'reg_alpha': 1.5076853103939694, 'reg_lambda': 809.2937191605279, 'subsample': 0.12485509468633424}",0.926079227217102,0.9326453317782071,0.8698124898915489,0.8907736132951359,0.9301064310387814,0.9133067888636309,0.7146800702713603,0.8616070923592943,0.905913804165501,0.8966239035141996,0.8841548752394761,0.06097450828767669,17
0.5444897174835205,0.005826592929215379,0.010497832298278808,0.0018737324123875964,0.7894324477537793,5.38474123018087,0.3392928062946477,3,1,285,6.426446347075766,329.2330017026275,0.6317499345121097,"{'colsample_bytree': 0.7894324477537793, 'gamma': 5.38474123018087, 'learning_rate': 0.3392928062946477, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 285, 'reg_alpha': 6.426446347075766, 'reg_lambda': 329.2330017026275, 'subsample': 0.6317499345121097}",0.9335858118265468,0.9294868395463322,0.8679044964174334,0.8886326198050012,0.9358665574853123,0.9108529574147043,0.7198158505131562,0.8489486816463456,0.9092303762352466,0.9081356975015652,0.8852459888391644,0.06132549353537412,11
0.6935982942581177,0.014442602673422929,0.009573745727539062,0.002495411592471997,0.5152501249695247,1.3734818874921442,0.41307427472323255,6,3,200,6.222432600548044,715.9948424788887,0.29423892474715885,"{'colsample_bytree': 0.5152501249695247, 'gamma': 1.3734818874921442, 'learning_rate': 0.41307427472323255, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 6.222432600548044, 'reg_lambda': 715.9948424788887, 'subsample': 0.29423892474715885}",0.9272738112501049,0.930319513411644,0.8658965505541526,0.8860505397236869,0.9337836950011262,0.9098452439527767,0.713211364148488,0.8533257601012185,0.9049918856000265,0.8953313084400847,0.8820029672183308,0.061753782169862555,25
0.36895999908447263,0.012997120350994203,0.0063248157501220705,0.0023955790066707747,0.8114452379095001,1.85347464993768,0.03532404337261777,4,2,146,7.995122107671938,210.6824739342411,0.21947088001867282,"{'colsample_bytree': 0.8114452379095001, 'gamma': 1.85347464993768, 'learning_rate': 0.03532404337261777, 'max_depth': 4, 'min_child_weight': 2, 'n_estimators': 146, 'reg_alpha': 7.995122107671938, 'reg_lambda': 210.6824739342411, 'subsample': 0.21947088001867282}",0.9278057510755489,0.9255977505932438,0.8627452142113852,0.895486069326688,0.9204254536590994,0.9113713467479473,0.7047400682455095,0.8906743156487982,0.9087659460813597,0.8884152793130344,0.8836027194902615,0.06254514750719095,20
1.634604525566101,0.04103819892884765,0.013317537307739259,0.0030476011000355866,0.9847684335570794,8.14595104179952,0.030123083216259137,8,3,374,5.389714207056361,162.76510507381278,0.12281566907391177,"{'colsample_bytree': 0.9847684335570794, 'gamma': 8.14595104179952, 'learning_rate': 0.030123083216259137, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 374, 'reg_alpha': 5.389714207056361, 'reg_lambda': 162.76510507381278, 'subsample': 0.12281566907391177}",0.9271534532950403,0.9345015884983051,0.8677379358469608,0.891885231139598,0.9306543357884989,0.9170235099949524,0.7256309807126646,0.8672860629132856,0.9117392315875102,0.9051689294134553,0.8878781259190272,0.05868026391483313,5
0.44975602626800537,0.004955226571671344,0.007172846794128418,0.002680534873363739,0.9813242073389625,9.359801205122059,0.35102736098591203,5,1,157,10.152137276264805,453.88178378488357,0.3158086232416629,"{'colsample_bytree': 0.9813242073389625, 'gamma': 9.359801205122059, 'learning_rate': 0.35102736098591203, 'max_depth': 5, 'min_child_weight': 1, 'n_estimators': 157, 'reg_alpha': 10.152137276264805, 'reg_lambda': 453.88178378488357, 'subsample': 0.3158086232416629}",0.9248763060025128,0.9329385913608377,0.8601892167189704,0.8876348878753005,0.9343874926163545,0.9128250383688155,0.724280554247686,0.8605301068799524,0.9103570770911221,0.9078203554343932,0.8855839626595946,0.059425549117761,10
