mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_depth,param_max_iter,param_max_leaf_nodes,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.6626195669174195,0.09213224432669094,0.09916908740997314,0.004507897710415299,2.079416628681888,0.12218605900759846,8,290,37,35,"{'l2_regularization': 2.079416628681888, 'learning_rate': 0.12218605900759846, 'max_depth': 8, 'max_iter': 290, 'max_leaf_nodes': 37, 'min_samples_leaf': 35}",0.9153377760619921,0.9345796789803397,0.8582431776535125,0.8806385538068879,0.9337432266897037,0.9102106529842848,0.7260008431101916,0.8528197451271301,0.9055461385254274,0.9068809312668894,0.8824000724206359,0.058544493826287076,39
1.9353010177612304,0.033660137933883186,0.12490127086639405,0.011900105014983056,4.497541333697656,0.0911270424803266,7,369,35,24,"{'l2_regularization': 4.497541333697656, 'learning_rate': 0.0911270424803266, 'max_depth': 7, 'max_iter': 369, 'max_leaf_nodes': 35, 'min_samples_leaf': 24}",0.9156515676565863,0.9348707013820593,0.860896848541061,0.8837539151647813,0.9334045320467876,0.9115181961075928,0.7293090500799295,0.8482092710105303,0.9067617208229618,0.9078599596143593,0.8832235762426649,0.05797685452054474,33
1.3085460186004638,0.12227509439463127,0.1313171625137329,0.041215516223736405,0.884925020519195,0.05527691523544613,4,289,27,30,"{'l2_regularization': 0.884925020519195, 'learning_rate': 0.05527691523544613, 'max_depth': 4, 'max_iter': 289, 'max_leaf_nodes': 27, 'min_samples_leaf': 30}",0.9280353032588079,0.9295193454592015,0.8704251460306783,0.8920174992393994,0.933877217226488,0.9128025089321921,0.7224681099122408,0.8586623815271197,0.9089971103880756,0.9154443622504811,0.8872248984224684,0.05985077041230184,11
2.271412563323975,0.08335991611535967,0.14302196502685546,0.01155107478140665,3.8867728968948203,0.06884282571930127,8,379,45,34,"{'l2_regularization': 3.8867728968948203, 'learning_rate': 0.06884282571930127, 'max_depth': 8, 'max_iter': 379, 'max_leaf_nodes': 45, 'min_samples_leaf': 34}",0.9135902827453807,0.9339960954875932,0.858675769899095,0.8817483110495584,0.9325095739148739,0.9110677939448283,0.7323920810479005,0.8511809290815604,0.9081565897945882,0.9073898197508425,0.8830707246716221,0.05682558124453198,35
1.1965710878372193,0.1003510943519815,0.08494405746459961,0.005740539630816865,2.8093450968738076,0.11768529496848472,4,256,34,10,"{'l2_regularization': 2.8093450968738076, 'learning_rate': 0.11768529496848472, 'max_depth': 4, 'max_iter': 256, 'max_leaf_nodes': 34, 'min_samples_leaf': 10}",0.9282036825770389,0.930685163456817,0.8733343309208345,0.890710356251871,0.9345116267119065,0.9127458719641753,0.7248340497522991,0.8530115029729225,0.9078208391210357,0.9090409913625485,0.8864898415091448,0.05924236844527068,15
1.1592905282974244,0.06621056702739851,0.08969411849975586,0.034005833990325925,0.1563640674119393,0.09621226652714654,4,235,43,20,"{'l2_regularization': 0.1563640674119393, 'learning_rate': 0.09621226652714654, 'max_depth': 4, 'max_iter': 235, 'max_leaf_nodes': 43, 'min_samples_leaf': 20}",0.9277547051285614,0.9305212630379165,0.8698241837794514,0.8917371101506267,0.9347663319039647,0.9132238206105735,0.7241587199082075,0.8510861310429639,0.9079856830189346,0.9141081395289431,0.8865166088110144,0.05985132276600138,14
2.398544526100159,0.12268004140730204,0.15711705684661864,0.00561353076913776,1.9884240408880516,0.14804155149475698,6,388,46,14,"{'l2_regularization': 1.9884240408880516, 'learning_rate': 0.14804155149475698, 'max_depth': 6, 'max_iter': 388, 'max_leaf_nodes': 46, 'min_samples_leaf': 14}",0.9136078673080148,0.9327902401341512,0.8490690123028372,0.8763644725912794,0.9297227611590391,0.9104861890814477,0.7221946909485131,0.8544976339713257,0.9031551696815484,0.9023514650802948,0.8794239502258453,0.05905363641517294,49
1.209819459915161,0.08789964718402658,0.09206736087799072,0.0384633584881732,9.26300878513349,0.13719386459035,7,234,28,17,"{'l2_regularization': 9.26300878513349, 'learning_rate': 0.13719386459035, 'max_depth': 7, 'max_iter': 234, 'max_leaf_nodes': 28, 'min_samples_leaf': 17}",0.9209456447074713,0.9335425033732531,0.8634000226581207,0.8831579073458153,0.9341486805970295,0.9110806995076,0.728753845248465,0.8455072643522731,0.9088993624039954,0.9110275143401116,0.8840463444534136,0.05867390007962454,29
1.3045780897140502,0.09521107912976029,0.12836666107177735,0.0463209016278499,4.494506741382034,0.03717382096827404,8,198,31,49,"{'l2_regularization': 4.494506741382034, 'learning_rate': 0.03717382096827404, 'max_depth': 8, 'max_iter': 198, 'max_leaf_nodes': 31, 'min_samples_leaf': 49}",0.9217232871824783,0.9331504030941058,0.869321143882591,0.8904210815492584,0.934210376525409,0.9110006548803632,0.726767986041931,0.8719311776212872,0.9108804395364634,0.9139619741556484,0.8883368524469535,0.058004640004541454,2
1.225652289390564,0.085833738824964,0.08451952934265136,0.014471627044305033,2.747217929900642,0.12102381665258621,6,200,34,23,"{'l2_regularization': 2.747217929900642, 'learning_rate': 0.12102381665258621, 'max_depth': 6, 'max_iter': 200, 'max_leaf_nodes': 34, 'min_samples_leaf': 23}",0.9168415734524661,0.9338540520181982,0.8652203918431555,0.8849198405680971,0.9325713808300531,0.9108621664910529,0.7281282500589517,0.8428903230249954,0.9090284346826294,0.9084920214711829,0.8832808434440782,0.05848537255635427,31
2.6396337270736696,0.08876509541593366,0.1796170711517334,0.0063619695439169595,8.48913824266084,0.14991131380967718,6,492,34,24,"{'l2_regularization': 8.48913824266084, 'learning_rate': 0.14991131380967718, 'max_depth': 6, 'max_iter': 492, 'max_leaf_nodes': 34, 'min_samples_leaf': 24}",0.9109033611090216,0.9328329670350858,0.8510101084332538,0.8763030448394402,0.9302290633985482,0.9109585732780665,0.722899866048006,0.8385214918181655,0.9041583751454336,0.9040216100505641,0.8781838461155586,0.05967446096269228,50
